224.15,673090,1106.2,0.00090396,68687,69295,337.4,920.92,1803.6,882.76,-1.48E-07,0.00016866,0.15646,0.01503,17.653,0.056649,355680,393810,1785.2,703.97,1017.3,221.09,0.000024555,0.00001148,0.012057
224.65,686170,1104.5,0.00090536,69580,70201,341.39,920.62,1805.6,879.58,-1.45E-07,0.00016757,0.15587,0.014924,17.982,0.055611,355830,393990,1782.7,705.59,1020.9,221.11,0.000024402,0.000011512,0.012104
225.15,699440,1102.8,0.00090676,70474,71108,345.37,920.34,1807.6,876.39,-1.43E-07,0.00016648,0.15529,0.014818,18.317,0.054595,355990,394170,1780.3,707.22,1024.6,221.13,0.00002425,0.000011543,0.012152
225.65,712900,1101.1,0.00090818,71368,72016,349.34,920.05,1809.7,873.21,-1.41E-07,0.00016541,0.15471,0.014713,18.656,0.053603,356140,394350,1777.8,708.84,1028.3,221.15,0.0000241,0.000011575,0.012199
226.15,726550,1099.4,0.0009096,72264,72924,353.31,919.77,1811.8,870.02,-1.38E-07,0.00016434,0.15413,0.014607,19,0.052632,356290,394530,1775.4,710.47,1032.1,221.16,0.000023952,0.000011607,0.012247
226.65,740390,1097.7,0.00091103,73160,73834,357.27,919.49,1813.9,866.84,-1.36E-07,0.00016328,0.15354,0.014502,19.349,0.051683,356440,394710,1773,712.1,1035.8,221.18,0.000023805,0.000011638,0.012295
227.15,754430,1095.9,0.00091247,74057,74745,361.23,919.22,1816,863.65,-1.33E-07,0.00016224,0.15296,0.014397,19.703,0.050754,356590,394880,1770.6,713.73,1039.6,221.19,0.000023659,0.00001167,0.012343
227.65,768670,1094.2,0.00091392,74955,75657,365.18,918.95,1818.2,860.46,-1.31E-07,0.0001612,0.15238,0.014291,20.062,0.049846,356730,395050,1768.2,715.36,1043.5,221.19,0.000023515,0.000011702,0.012392
228.15,783110,1092.4,0.00091538,75853,76570,369.13,918.69,1820.4,857.27,-1.28E-07,0.00016017,0.1518,0.014186,20.426,0.048957,356880,395220,1765.8,717,1047.3,221.2,0.000023373,0.000011734,0.012441
228.65,797740,1090.7,0.00091684,76753,77484,373.07,918.42,1822.6,854.08,-1.26E-07,0.00015915,0.15122,0.014082,20.796,0.048087,357020,395390,1763.4,718.64,1051.3,221.2,0.000023232,0.000011766,0.01249
229.15,812580,1088.9,0.00091832,77653,78399,377.01,918.17,1824.8,850.89,-1.23E-07,0.00015814,0.15064,0.013977,21.17,0.047236,357170,395550,1761,720.28,1055.2,221.2,0.000023092,0.000011798,0.012539
229.65,827630,1087.2,0.0009198,78555,79316,380.95,917.91,1827.1,847.7,-1.21E-07,0.00015714,0.15006,0.013872,21.55,0.046403,357310,395710,1758.7,721.92,1059.2,221.2,0.000022954,0.000011831,0.012589
230.15,842870,1085.4,0.00092129,79457,80233,384.88,917.66,1829.5,844.5,-1.18E-07,0.00015615,0.14948,0.013768,21.935,0.045588,357450,395870,1756.3,723.56,1063.2,221.2,0.000022817,0.000011863,0.012639
230.65,858330,1083.7,0.0009228,80360,81152,388.8,917.41,1831.8,841.31,-1.15E-07,0.00015516,0.1489,0.013663,22.326,0.04479,357590,396030,1754,725.21,1067.3,221.19,0.000022682,0.000011895,0.012689
231.15,874000,1081.9,0.00092431,81264,82072,392.72,917.17,1834.2,838.11,-1.12E-07,0.00015419,0.14833,0.013559,22.722,0.044009,357720,396190,1751.6,726.86,1071.3,221.19,0.000022548,0.000011928,0.01274
231.65,889870,1080.1,0.00092583,82169,82993,396.64,916.93,1836.7,834.92,-1.10E-07,0.00015322,0.14775,0.013455,23.124,0.043245,357860,396340,1749.3,728.51,1075.5,221.17,0.000022415,0.000011961,0.012791
